# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Boost (psi), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft)
02/27/2017 08:33:15.1185 AM,33.77786,-84.37276,15.53428,0.005261144,0.0254191,-0.01965169,1404.5,0,7.584907,24.14034,2.048052,-0.5580597,-1.703033,0.0682373,-2.107309,-18.84594,36,8.99234,9,2.927799,141,0,0,0,0,-5.366396,0.0458978,0.04536188,28.08106,87.70758,14.62085,14.38107,5.105882,12.16893,0.03596497,-0.9681396,-0.290863,0,0,0,870.6902
02/27/2017 08:33:16.1074 AM,33.77793,-84.37276,19.26251,0.003605959,0.04529456,-0.00327785,1610,0,7.584907,24.14034,2.048052,1.278946,-1.465485,0.1917114,-1.8699,-18.38816,36,11.02287,9,2.927799,141,0,0,0,0,-3.335868,0.1043045,0.04836655,28.08106,91.60554,14.62085,13.94527,5.105882,16.19542,0.03001404,-0.9963684,-0.3204803,0,0,0,870.487
02/27/2017 08:33:17.0906 AM,33.77802,-84.37276,19.26251,0.002625163,0.01288396,0.06711466,1658,0,9.866805,24.13537,1.952254,0.4192047,-2.13237,0.1936188,-1.590784,-19.6552,36,9.862566,9,2.935737,141,0,0,0,0,-4.49617,0.1043045,0.04836655,26.76757,84.79269,14.63157,13.94527,5.105882,19.08107,0.01739502,-0.9573669,-0.4099426,0,0,0,871.6909
02/27/2017 08:33:18.0873 AM,33.7781,-84.37276,21.74799,0.007600146,-0.01612498,0.03294326,1522,0,26.12212,24.1356,0.8325508,0.603714,-1.400772,0.6779633,-0.8403739,-22.07363,36,4.931283,9,1.252881,141,0,0,0,0,-9.427453,0.1035646,0.04226576,11.4152,39.39153,14.63514,14.55611,5.105882,19.86399,0.005447388,-0.9051514,-0.4227142,0,0,0,872.8807
02/27/2017 08:33:19.1084 AM,33.7782,-84.37276,21.74799,-0.01205072,0.03724482,0.01706981,1268.5,0,27.77069,24.13587,0.7831274,0.9146729,-1.160995,-0.2368927,-1.064922,-23.54604,36,5.076321,9,1.178793,141,0,0,0,0,-9.282415,0.04515792,0.02940585,10.73755,44.45787,14.63871,15.4746,5.105882,21.13905,0.01815796,-0.9505005,-0.4156952,0,0,0,873.8177
02/27/2017 08:33:20.0633 AM,33.7783,-84.37276,21.74799,-0.02546851,0.0107209,0.06472114,1163.5,0,45.49582,24.13743,0.4780217,0.6123352,-0.6129456,-0.6056213,-1.399574,-23.54128,36,4.061057,9,0.719712,141,0,0,0,0,-10.29768,0,0.02155502,6.554209,29.58612,14.64586,15.38529,5.105882,21.20616,0.03697205,-0.9288788,-0.4824677,0,0,0,873.6433
02/27/2017 08:33:21.0699 AM,33.77837,-84.37276,21.74799,0.0234714,0.06156999,0.02410805,1126,0,42.91474,24.13923,0.506772,-2.917175,0.9112701,-4.152908,-1.031935,-24.36421,40,4.061057,9,0.763371,141,0,0,0,0,-10.29768,0,0.0125525,6.948408,32.41014,14.64228,14.91734,5.105882,21.16142,-0.0201416,-0.9739685,-0.4393311,0,0,0,872.6028
02/27/2017 08:33:22.0758 AM,33.77846,-84.37276,21.74799,-0.02161092,-0.0087616,-0.03248539,1126,0,42.91474,24.13923,0.506772,0.3044891,-0.8549194,-0.4220886,-1.657394,-23.62999,40,4.786245,9,0.763371,154,0,0,0,0,-9.572491,0,0.0125525,6.948408,32.41014,14.64228,15.59248,5.105882,20.69166,0.0402832,-0.906662,-0.3694458,0,0,0,872.8245
02/27/2017 08:33:23.6967 AM,33.7785,-84.37276,20.50525,-0.01485608,0.00553589,0.03452271,1132,0,17.84492,24.13695,1.149081,-0.860611,-1.338043,-0.4215088,-1.36522,-22.42983,40,8.267151,9,1.730484,154,0,0,0,0,-6.091585,-0.01535794,0.009480913,15.75517,73.09889,14.63514,15.59248,5.105882,19.70741,0.03250122,-0.9272003,-0.412674,0,0,0,873.6365
02/27/2017 08:33:24.1656 AM,33.77863,-84.37276,20.50525,-0.03397433,-0.003616639,0.001234145,1132,0,17.84492,24.13695,1.149081,1.961502,-0.7414551,-1.273407,-1.885778,-22.70681,40,8.267151,9,1.730484,154,0,0,0,0,-6.091585,-0.01535794,0.009480913,15.75517,73.09889,14.63514,14.00242,5.105882,20.51271,0.05612183,-0.9187164,-0.3853912,0,0,0,873.5638
02/27/2017 08:33:25.1331 AM,33.7787,-84.37276,20.50525,0.03771074,0.04199971,0.03321644,1185,0,23.39996,24.13696,0.8762941,-0.0615387,-0.7934723,-0.6667023,-1.532542,-22.62708,40,5.656472,9,1.319031,154,0,0,0,0,-8.702264,-0.01535794,0.02076607,12.01497,53.25229,14.63514,14.00242,5.105882,20.33375,-0.01768494,-0.9690094,-0.4264526,0,0,0,872.9764
02/27/2017 08:33:26.1344 AM,33.77883,-84.37276,20.50525,0.01219536,-0.002050553,0.0322483,1081,0,29.6063,24.13759,0.6925976,0.9075317,-1.644516,0.9842987,-1.455472,-23.54731,40,5.076321,9,1.042524,154,0,0,0,0,-9.282415,0,0.02682089,9.496282,46.13834,14.63871,14.52753,5.105882,21.0272,0.007034302,-0.9131622,-0.4365234,0,0,0,874.2762
02/27/2017 08:33:27.1728 AM,33.77893,-84.37276,19.26251,0.001165223,0.1891648,0.09311611,995.5,0,48.17843,24.13911,0.399816,1.710785,-1.225037,-0.3572998,-0.3421396,-24.59576,40,4.061057,9,0.601965,154,0,0,0,0,-10.29768,-0.02678389,0.02146412,5.481921,28.92182,14.64228,14.59183,5.105882,21.63117,0.007247925,-1.112534,-0.5213623,0,0,0,875.4868
02/27/2017 08:33:28.1222 AM,33.77899,-84.37276,16.77702,0.02591373,0.1405474,0.07550992,871.5,0,36.37582,24.14027,0.4612136,-4.287552,-1.265915,-0.6707001,0.4633958,-27.45203,40,4.061057,9,0.694575,154,0,0,0,0,-10.29768,-0.06951901,0.003737534,6.32375,38.11021,14.64943,14.4418,5.105882,20.31138,-0.02264404,-1.030716,-0.4985962,0,0,0,876.1083
02/27/2017 08:33:29.1328 AM,33.77901,-84.37276,16.15565,-0.04725464,0.05490292,-0.02008689,1009,0,37.85796,24.1411,0.4267438,0.05482483,-1.400314,0.1895905,-0.1615548,-25.2303,40,4.931283,9,0.642978,154,0,0,0,0,-9.427453,-0.05862634,-0.01112205,5.851131,30.45669,14.64943,14.57039,5.105882,14.29402,0.04858398,-0.9567719,-0.4107819,0,0,0,877.2942
02/27/2017 08:33:30.1366 AM,33.779,-84.37276,14.91291,0.009453133,-0.01234204,0.005440705,956.5,0,36.84092,24.14187,0.4047919,0.4180298,-1.581909,0.9832764,0.4291179,-25.27033,40,4.206094,9,0.609903,154,0,0,0,0,-10.15264,-0.04296258,-0.02556791,5.550147,30.47569,14.64943,14.28462,5.105882,11.54259,-0.0118866,-0.8882904,-0.4337006,0,0,0,877.4854
02/27/2017 08:33:31.1359 AM,33.77905,-84.37276,13.04879,0.00695927,-0.02231893,0.04703253,956.5,0,28.79982,24.14227,0.453086,-0.246933,-1.096954,-0.5436401,0.6034138,-26.20936,40,4.206094,9,0.682668,154,0,0,0,0,-10.15264,-0.06448637,-0.03305091,6.212312,30.47569,14.64943,14.45251,5.105882,11.40837,-0.01707458,-0.875885,-0.483963,0,0,0,877.4216
02/27/2017 08:33:32.1263 AM,33.77911,-84.37276,13.04879,-0.0153833,-0.02023378,-0.0084747,837.5,0,28.79982,24.14227,0.453086,-0.5645294,-1.759537,1.531174,0.4307286,-28.31614,40,5.076321,10,0.682668,154,0,0,0,0,-9.282415,-0.06448637,-0.03305091,6.212312,38.95853,14.64943,14.83875,5.105882,11.40837,0.005111694,-0.8626709,-0.45578,0,0,0,878.4913
02/27/2017 08:33:33.1268 AM,33.77913,-84.37276,9.941939,-0.008432751,0.01138521,-0.01020708,784.5,0,22.15742,24.1419,0.4486956,-2.27095,-1.392563,0.06422424,1.051763,-29.0513,40,5.801509,10,0.676053,154,0,0,0,0,-8.557226,-0.0878958,-0.04314706,6.152115,41.18752,14.64943,14.77445,5.105882,7.38189,-0.00604248,-0.8826294,-0.4612579,0,0,0,879.5403
