# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Boost (psi), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft)
02/27/2017 06:21:27.1493 PM,33.91043,-84.52715,11.18468,-0.02550057,0.006479105,-0.02219438,1412,0,15.34294,25.26929,0.7289789,-0.6278992,-1.452454,2.321899,-0.6009588,-23.34928,38,4.49617,15,1.09809,77,0,0,0,0,-9.717528,0.02417977,0.02081473,9.99511,33.18342,14.64586,14.56325,4.666667,11.00573,0.01602173,-0.9169006,-0.3652954,0,0,0,1050.257
02/27/2017 06:21:28.2146 PM,33.91047,-84.52727,12.42742,-0.02076594,0.005343424,-0.01118943,1508.5,0,14.0373,25.26821,0.885314,-0.1811981,3.663116,2.84668,-2.92876,-23.34682,38,5.076321,15,1.333584,77,0,0,0,0,-9.137378,0.03946508,0.03054309,12.13864,34.79977,14.64586,14.33106,4.666667,12.52684,0.06243896,-0.9130707,-0.3753052,0,0,0,1050.371
02/27/2017 06:21:29.1288 PM,33.91047,-84.52734,14.29154,-0.001096769,-0.02305453,0.02727911,1573.5,0,14.0373,25.26821,0.885314,0.552475,3.2948,2.727631,-3.53218,-25.80721,38,4.206094,15,1.333584,77,0,0,0,0,-10.0076,0.06374622,0.03169711,12.13864,40.51701,14.64943,13.76621,4.666667,13.89137,0.0565033,-0.8747711,-0.4544678,0,0,0,1051.252
02/27/2017 06:21:30.1167 PM,33.91046,-84.52742,14.29154,0.03498831,-0.01527732,0.053752,1226.5,0,33.35249,25.26859,0.4284999,1.041351,1.58374,1.334778,-1.836638,-29.02472,38,3.625943,15,0.645624,77,0,0,0,0,-10.58776,0.06374622,0.03169711,5.87521,25.1588,14.64228,13.76621,4.666667,13.8019,-0.00390625,-0.8604126,-0.5383911,0,0,0,1049.161
02/27/2017 06:21:31.1391 PM,33.91045,-84.52748,13.04879,0.01729609,-2.077836E-05,0.05408024,1068.5,0,31.27044,25.26895,0.4172885,0.305603,0.915329,0.9712067,-0.5243345,-31.48396,38,3.625943,15,0.628425,77,0,0,0,0,-10.58776,0.01393417,0.01772859,5.721488,28.12345,14.64943,15.33171,4.666667,13.8019,-0.01130676,-0.862854,-0.5825195,0,0,0,1048.569
02/27/2017 06:21:32.1202 PM,33.91044,-84.52754,9.320568,0.04045901,0.04726982,-0.08423508,1068.5,0,25.51632,25.26895,0.3652786,1.092072,-4.149658,-1.563171,1.506315,-29.68783,38,4.641208,15,0.550368,77,0,0,0,0,-9.572491,-0.08402044,0.003602417,5.008376,28.12345,14.64943,16.51454,4.666667,7.851646,-0.06138611,-0.9153748,-0.4364624,0,0,0,1047.511
02/27/2017 06:21:33.1409 PM,33.91043,-84.52757,9.320568,0.07986849,0.03126385,-0.04282087,1039.5,0,25.51632,25.26895,0.3652786,0.9268341,-19.69191,-6.060196,7.384291,-24.39724,38,3.916019,15,0.550368,90,0,0,0,0,-10.29768,-0.08402044,0.003602417,5.008376,25.30501,14.64943,14.95306,4.666667,6.822656,-0.177063,-0.9259033,-0.410965,0,0,0,1047.483
02/27/2017 06:21:34.1150 PM,33.91044,-84.52761,7.456454,0.006441511,0.05944917,-0.07343522,993,0,10.29313,25.26687,0.7244107,0.4996338,-22.92807,-9.397369,7.161017,-18.29721,38,3.916019,15,1.091475,90,0,0,0,0,-10.29768,-0.08796291,-0.004736476,9.932476,52.53423,14.653,14.95306,4.666667,8.231926,-0.1291199,-0.9882202,-0.316864,0,0,0,1046.976
02/27/2017 06:21:35.1219 PM,33.91046,-84.52764,8.077826,-0.003695601,-0.002040391,-0.0691702,993,0,7.481081,25.26342,1.079767,0.9207458,-24.39001,-9.024109,6.098784,-15.47848,38,6.38166,15,1.62729,90,0,0,0,0,-7.832038,-0.01870907,-0.002960704,14.80481,52.53423,14.653,15.80368,4.666667,7.292412,-0.1270294,-0.9443359,-0.2518158,0,0,0,1046.897
02/27/2017 06:21:36.1171 PM,33.91047,-84.52766,8.077826,-0.03515403,-0.01539202,-0.04262649,1140.5,0,7.481081,25.26342,1.079767,-0.0425415,-17.61925,-6.498123,4.24526,-13.33186,38,8.847302,15,1.62729,90,0,0,0,0,-5.366396,-0.01870907,-0.002960704,14.80481,68.17758,14.63871,14.58468,4.666667,6.979241,-0.0823822,-0.9520721,-0.2351227,0,0,0,1046.455
02/27/2017 06:21:37.1205 PM,33.9105,-84.52768,10.56331,-0.05350117,-0.03287281,0.0435528,1479.5,0,6.158451,25.25784,1.715254,-0.08483887,-8.227585,-2.154922,1.876804,-13.47983,38,9.137378,15,2.582496,90,0,0,0,0,-5.076321,0.04842965,0.004949455,23.51804,83.48728,14.63514,14.58468,4.666667,7.650322,-0.01022339,-0.9406891,-0.3077087,0,0,0,1046.651
02/27/2017 06:21:38.1329 PM,33.91053,-84.52769,12.42742,-0.01203109,0.0556762,0.0024484,1724,0,6.527816,25.25392,1.903764,0.9065247,-3.842331,-0.8335724,0.1520072,-15.04173,38,9.137378,15,2.865618,90,0,0,0,0,-5.076321,0.0777301,0.01258531,26.10272,79.52115,14.63514,13.9917,4.666667,7.02398,-0.006881714,-1.024567,-0.2851715,0,0,0,1046.672
02/27/2017 06:21:39.1364 PM,33.9106,-84.52767,14.29154,-0.02030961,-0.005387648,3.603296E-05,1724,0,8.765573,25.24941,1.630417,0.6584625,-3.533875,0.2006531,-0.6283377,-15.45907,38,10.44272,15,2.454165,90,0,0,0,0,-3.770981,0.06605199,0.0159836,22.35483,79.52115,14.63514,14.52038,4.666667,12.16893,0.01853943,-0.9619904,-0.2800751,0,0,0,1046.893
